""	"Gene.symbol"	"baseMean"	"logFC"	"lfcSE"	"stat"	"pvalue"	"adj.P.Val"	"Domain"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"OTU"	"row2"	"names"	"gs"	"abundance"	"sig"	"pch"
"48"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Veillonella.s__dispar"	3.55844909585278	6.0722537044199	1.72487312269128	3.52040600815062	0.000430886677924184	0.00565538764775491	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Veillonellaceae"	"g__Veillonella"	"s__dispar"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Veillonella.s__dispar"	"4318671"	"g__Veillonella.s__dispar"	0.000111622694971696	2.24753762106375	19
"49"	"k__Bacteria.p__Spirochaetes.c__Spirochaetes.o__Spirochaetales.f__Spirochaetaceae.g__Treponema.s__amylovorum"	14.3732927210173	7.92239145157775	2.25636359385848	3.51113245805837	0.000446202007439744	0.00573688295279671	"k__Bacteria"	"p__Spirochaetes"	"c__Spirochaetes"	"o__Spirochaetales"	"f__Spirochaetaceae"	"g__Treponema"	"s__amylovorum"	"k__Bacteria.p__Spirochaetes.c__Spirochaetes.o__Spirochaetales.f__Spirochaetaceae.g__Treponema.s__amylovorum"	"794941"	"g__Treponema.s__amylovorum"	0.000579570013810991	2.24132401075431	19
"50"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__melaninogenica"	3.61568936503645	6.09355011335019	1.77521223259512	3.4325755543281	0.000597877271461883	0.00753325362041973	"k__Bacteria"	"p__Bacteroidetes"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Prevotella"	"s__melaninogenica"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__melaninogenica"	"4306852"	"g__Prevotella.s__melaninogenica"	0.000107054853558476	2.12301741102293	19
"51"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Veillonella.s__dispar"	9.38137077453438	5.19414073729061	1.52055404697055	3.41595272304794	0.000635592806933286	0.00785144055623471	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Veillonellaceae"	"g__Veillonella"	"s__dispar"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Veillonella.s__dispar"	"4340138"	"g__Veillonella.s__dispar"	0.000286699014510465	2.10505065303484	19
"52"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__melaninogenica"	831.627883714581	4.97504476383194	1.49084094268913	3.33707280325836	0.000846657672303621	0.0102575833375246	"k__Bacteria"	"p__Bacteroidetes"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Prevotella"	"s__melaninogenica"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__melaninogenica"	"935742"	"g__Prevotella.s__melaninogenica"	0.0232214476715736	1.98895494593014	19
"53"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	7.17474226369	6.99301862463398	2.11598086927647	3.30485909687129	0.000950241591844912	0.0112953245823074	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Streptococcaceae"	"g__Streptococcus"	"s__"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	"584109"	"g__Streptococcus.s__"	0.000197785586875593	1.94710128468345	19
"54"	"k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__[Weeksellaceae].g__.s__"	9.47814640613091	7.3572931282801	2.25414351666079	3.26389738448373	0.00109890958302689	0.0128206118019804	"k__Bacteria"	"p__Bacteroidetes"	"c__Flavobacteriia"	"o__Flavobacteriales"	"f__[Weeksellaceae]"	"g__"	"s__"	"k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__[Weeksellaceae].g__.s__"	"4298633"	"g__.s__"	0.000301798705115034	1.89209124970922	19
"55"	"k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flavobacterium.s__"	414.068193963425	-4.12758434716031	1.27996498703699	-3.22476348100373	0.00126076781738603	0.0141891606850188	"k__Bacteria"	"p__Bacteroidetes"	"c__Flavobacteriia"	"o__Flavobacteriales"	"f__Flavobacteriaceae"	"g__Flavobacterium"	"s__"	"k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flavobacterium.s__"	"960076"	"g__Flavobacterium.s__"	0.0349814569917827	1.84804329310105	19
"56"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__.s__"	9.67136146645407	7.38335705881931	2.28966009699876	3.22465202083805	0.00126125872755722	0.0141891606850188	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Clostridiaceae"	"g__"	"s__"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__.s__"	"527630"	"g__.s__"	0.000286584897983878	1.84804329310105	19
"57"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__[Paraprevotellaceae].g__[Prevotella].s__"	14.4610691102363	7.92785754015111	2.47019166925381	3.20940987649996	0.00133007736549207	0.0147008550922808	"k__Bacteria"	"p__Bacteroidetes"	"c__Bacteroidia"	"o__Bacteroidales"	"f__[Paraprevotellaceae]"	"g__[Prevotella]"	"s__"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__[Paraprevotellaceae].g__[Prevotella].s__"	"269907"	"g__[Prevotella].s__"	0.000359878154277014	1.83265740327505	19
"58"	"k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Dethiosulfovibrionaceae.g__TG5.s__"	13.7097089098644	7.85230927968681	2.46495479433919	3.18557942633259	0.00144464442540036	0.0156918273793488	"k__Bacteria"	"p__Synergistetes"	"c__Synergistia"	"o__Synergistales"	"f__Dethiosulfovibrionaceae"	"g__TG5"	"s__"	"k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Dethiosulfovibrionaceae.g__TG5.s__"	"754684"	"g__TG5.s__"	0.000545944117259087	1.80432647804751	19
"59"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	7.82066228177926	5.12719788404875	1.62760994617913	3.15013919402804	0.00163192690800331	0.0174256602041031	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Streptococcaceae"	"g__Streptococcus"	"s__"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	"967427"	"g__Streptococcus.s__"	0.000258851834539126	1.75881075885019	19
"60"	"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Micrococcaceae.g__Rothia.s__mucilaginosa"	207.492359162497	5.6349872481832	1.79450034119587	3.14014275663385	0.00168865524410002	0.0177308800630502	"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"f__Micrococcaceae"	"g__Rothia"	"s__mucilaginosa"	"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Micrococcaceae.g__Rothia.s__mucilaginosa"	"1017181"	"g__Rothia.s__mucilaginosa"	0.00784380354115596	1.75126970788239	19
"61"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae.g__Granulicatella.s__"	72.4874406097016	5.49839043631997	1.75600250570616	3.13119737497689	0.00174095111287838	0.0179803147723505	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Carnobacteriaceae"	"g__Granulicatella"	"s__"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae.g__Granulicatella.s__"	"1059729"	"g__Granulicatella.s__"	0.00263408051700106	1.74520270956062	19
"62"	"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__.g__.s__"	9.85854720345626	-6.17793525744055	2.01214686039291	-3.07032025298302	0.00213829352280471	0.0217278212801124	"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"f__"	"g__"	"s__"	"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__.g__.s__"	"585063"	"g__.s__"	0.000809496490095348	1.66298381962806	19
"63"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__"	96.9657830356353	5.96617122446648	1.95122553727946	3.0576533109468	0.00223077497555441	0.0223077497555441	"k__Bacteria"	"p__Bacteroidetes"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Prevotella"	"s__"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__"	"73324"	"g__Prevotella.s__"	0.00334927512844565	1.6515442359931	19
"64"	"k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Campylobacteraceae.g__Campylobacter.s__"	5.38416160575819	6.61677640854434	2.18886818893273	3.02292136273889	0.00250347288270932	0.0242644294785672	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Campylobacteraceae"	"g__Campylobacter"	"s__"	"k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Campylobacteraceae.g__Campylobacter.s__"	"114621"	"g__Campylobacter.s__"	0.000235129396306999	1.61502991564987	19
"65"	"k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Capnocytophaga.s__ochracea"	7.88491546809113	6.19105848863875	2.04796494420101	3.02302952312209	0.00250257827185756	0.0242644294785672	"k__Bacteria"	"p__Bacteroidetes"	"c__Flavobacteriia"	"o__Flavobacteriales"	"f__Flavobacteriaceae"	"g__Capnocytophaga"	"s__ochracea"	"k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Capnocytophaga.s__ochracea"	"987790"	"g__Capnocytophaga.s__ochracea"	0.000728418061440662	1.61502991564987	19
"66"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__melaninogenica"	4.11249199011734	5.96722203344632	1.9798931544648	3.01391113959347	0.00257903332283344	0.0246180453543192	"k__Bacteria"	"p__Bacteroidetes"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Prevotella"	"s__melaninogenica"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__melaninogenica"	"1042479"	"g__Prevotella.s__melaninogenica"	0.000128480236065595	1.60874643253926	19
"67"	"k__Bacteria.p__Spirochaetes.c__Spirochaetes.o__Spirochaetales.f__Spirochaetaceae.g__Treponema.s__"	10.3584050904084	7.47096511783675	2.48434768396855	3.00721399264956	0.00263654092321779	0.0247913549496598	"k__Bacteria"	"p__Spirochaetes"	"c__Spirochaetes"	"o__Spirochaetales"	"f__Spirochaetaceae"	"g__Treponema"	"s__"	"k__Bacteria.p__Spirochaetes.c__Spirochaetes.o__Spirochaetales.f__Spirochaetaceae.g__Treponema.s__"	"669126"	"g__Treponema.s__"	0.000358238675725639	1.60569973660129	19
"68"	"k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Fusobacterium.s__"	215.574941654534	4.57513264971702	1.52795751930971	2.99428000575823	0.00275093358504717	0.0254865905673488	"k__Bacteria"	"p__Fusobacteria"	"c__Fusobacteriia"	"o__Fusobacteriales"	"f__Fusobacteriaceae"	"g__Fusobacterium"	"s__"	"k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Fusobacterium.s__"	"938948"	"g__Fusobacterium.s__"	0.0067219588807223	1.59368825777599	19
"69"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Alteromonadaceae.g__Cellvibrio.s__"	13.1323128155596	-6.59081335315823	2.21266688245976	-2.9786740179486	0.00289498589370339	0.0264324798990309	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Alteromonadales"	"f__Alteromonadaceae"	"g__Cellvibrio"	"s__"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Alteromonadaceae.g__Cellvibrio.s__"	"225453"	"g__Cellvibrio.s__"	0.000898830821440906	1.57786208938661	19
"70"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Gemellales.f__Gemellaceae.g__.s__"	296.178133409007	4.80513938197886	1.62838166745811	2.95086801700467	0.00316882291704393	0.0285194062533954	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Gemellales"	"f__Gemellaceae"	"g__"	"s__"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Gemellales.f__Gemellaceae.g__.s__"	"1074210"	"g__.s__"	0.0102498033689816	1.54485952031941	19
"71"	"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__"	228.416908023965	4.63461796885719	1.57894935141773	2.93525436056312	0.00333274367251073	0.0295722325870671	"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"f__Actinomycetaceae"	"g__Actinomyces"	"s__"	"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__"	"787709"	"g__Actinomyces.s__"	0.00835701201829228	1.52911588671358	19
"72"	"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__.s__"	13.9978188002822	-3.53550323347863	1.21490496854702	-2.91010681906006	0.00361305247684791	0.0311522911792376	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Comamonadaceae"	"g__"	"s__"	"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__.s__"	"1106324"	"g__.s__"	0.00126252613672135	1.50651000647167	19
"73"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Selenomonas.s__"	6.24908237992893	6.50893325886739	2.23971647705115	2.90614161460167	0.0036591580115295	0.0311522911792376	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Veillonellaceae"	"g__Selenomonas"	"s__"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Selenomonas.s__"	"92263"	"g__Selenomonas.s__"	0.000934045824087655	1.50651000647167	19
"74"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Veillonella.s__"	418.09665171993	5.59208488451138	1.92417521750414	2.90622435713776	0.00365819048004483	0.0311522911792376	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Veillonellaceae"	"g__Veillonella"	"s__"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Veillonella.s__"	"511378"	"g__Veillonella.s__"	0.0112701793953976	1.50651000647167	19
"75"	"k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Leptotrichiaceae.g__Leptotrichia.s__"	6.39581778325656	6.83892556451888	2.36903288881896	2.88680059985503	0.00389180788120562	0.0322372318163907	"k__Bacteria"	"p__Fusobacteria"	"c__Fusobacteriia"	"o__Fusobacteriales"	"f__Leptotrichiaceae"	"g__Leptotrichia"	"s__"	"k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Leptotrichiaceae.g__Leptotrichia.s__"	"92131"	"g__Leptotrichia.s__"	0.000144373138284722	1.49164225776276	19
"76"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__"	3.18939374969336	4.41498493601784	1.52711808196691	2.8910566826184	0.00383948863384292	0.0322372318163907	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Lactobacillus"	"s__"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__"	"586458"	"g__Lactobacillus.s__"	0.000112171876316836	1.49164225776276	19
"77"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	2.79548104670734	4.77158025914771	1.65512202463466	2.88291750585639	0.0039401061108922	0.0322372318163907	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Streptococcaceae"	"g__Streptococcus"	"s__"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	"4309764"	"g__Streptococcus.s__"	9.88904771623581e-05	1.49164225776276	19
"78"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__"	4.19532287843147	6.29153379328455	2.18611783089726	2.8779481619718	0.00400270907301243	0.0323295732820235	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Haemophilus"	"s__"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__"	"414943"	"g__Haemophilus.s__"	0.000176591880254079	1.49040002760266	19
"79"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__melaninogenica"	3.64870197818989	6.10731966434244	2.14148394421847	2.85191008825017	0.00434573907776552	0.0346558939112947	"k__Bacteria"	"p__Bacteroidetes"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Prevotella"	"s__melaninogenica"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__melaninogenica"	"4298291"	"g__Prevotella.s__melaninogenica"	0.000102532591946597	1.46022289451605	19
"80"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Veillonella.s__dispar"	4.82350518314586	4.34580649611619	1.52891279005772	2.84241620867867	0.00447729985811363	0.0352587363826448	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Veillonellaceae"	"g__Veillonella"	"s__dispar"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Veillonella.s__dispar"	"4359220"	"g__Veillonella.s__dispar"	0.000167785409731292	1.45273325618526	19
"81"	"k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Rhodobacter.s__"	12.8289584723297	-6.23395906046804	2.23540886158439	-2.78873326826199	0.00529146254346403	0.041155819782498	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhodobacterales"	"f__Rhodobacteraceae"	"g__Rhodobacter"	"s__"	"k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Rhodobacter.s__"	"818854"	"g__Rhodobacter.s__"	0.0012157221956644	1.38556874318047	19
"82"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Tannerella.s__"	4.67698802227577	6.43202578157026	2.31332787125462	2.78042116791767	0.00542884388218203	0.0417094103143254	"k__Bacteria"	"p__Bacteroidetes"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Porphyromonadaceae"	"g__Tannerella"	"s__"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Tannerella.s__"	"165107"	"g__Tannerella.s__"	0.000187154996139948	1.37976595014565	19
"83"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__"	7.55812992717442	7.05753771838177	2.54864770667385	2.7691303509312	0.00562061431479011	0.0426624941965996	"k__Bacteria"	"p__Bacteroidetes"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Prevotella"	"s__"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__"	"4307006"	"g__Prevotella.s__"	0.00032273726401848	1.3699537577906	19
"84"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	423.98542271327	4.51161603602829	1.63918935960007	2.75234585290929	0.00591699950930457	0.0443774963197843	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Streptococcaceae"	"g__Streptococcus"	"s__"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	"579608"	"g__Streptococcus.s__"	0.0153340407795769	1.35283720334723	19
"85"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus.s__casseliflavus"	2.92750396769123	5.82093824832105	2.12381029082075	2.7407995306735	0.00612898894984424	0.0454266239811985	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__casseliflavus"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus.s__casseliflavus"	"584241"	"g__Enterococcus.s__casseliflavus"	8.29776278741131e-05	1.3426895379117	19
"86"	"k__Bacteria.p__Planctomycetes.c__Planctomycetia.o__Gemmatales.f__Gemmataceae.g__Gemmata.s__"	33.1874833188226	-8.06470214627713	2.9687384831686	-2.71654178769883	0.00659678669472619	0.0483252978799709	"k__Bacteria"	"p__Planctomycetes"	"c__Planctomycetia"	"o__Gemmatales"	"f__Gemmataceae"	"g__Gemmata"	"s__"	"k__Bacteria.p__Planctomycetes.c__Planctomycetia.o__Gemmatales.f__Gemmataceae.g__Gemmata.s__"	"1719556"	"g__Gemmata.s__"	0.00286009851515982	1.3158254602745	19
"87"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__"	2.00584325488375	5.32739683045821	1.97488930603383	2.69756730880133	0.00698481626536725	0.0488937138575708	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Haemophilus"	"s__"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__"	"4305793"	"g__Haemophilus.s__"	6.57188036049886e-05	1.310746973442	19
"88"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Aggregatibacter.s__segnis"	6.2884448213553	6.81769941600237	2.51698155951743	2.70868071727529	0.00675513121664357	0.0488937138575708	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Aggregatibacter"	"s__segnis"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Aggregatibacter.s__segnis"	"92231"	"g__Aggregatibacter.s__segnis"	0.000220551459404226	1.310746973442	19
"89"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	5.39869716676206	3.95439902667258	1.46569009122111	2.69797759455278	0.0069762135795179	0.0488937138575708	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Streptococcaceae"	"g__Streptococcus"	"s__"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	"1068499"	"g__Streptococcus.s__"	0.000176640453552461	1.310746973442	19
